SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod,Date,UnitCost
22757,233,611,5,22,5,45.01,0.0,225.04999999999998,195,30.049999999999983,مكتمل,تمارا,2024-08-20,39
22758,410,789,1,5,4,304.19,0.15,1034.2459999999999,908,126.24599999999987,مكتمل,نقدي,2025-02-13,227
22759,254,698,5,75,6,662.9,0.1,3579.66,2856,723.6599999999999,مكتمل,بطاقة,2024-09-10,476
22760,24,667,4,116,6,116.83,0.2,560.784,558,2.783999999999992,مكتمل,بطاقة,2024-01-24,93
22761,514,39,2,89,8,554.21,0.15,3768.628,3128,640.6280000000002,مكتمل,بطاقة,2025-05-28,391
22762,15,630,2,89,4,697.99,0.0,2791.96,1984,807.96,مكتمل,نقدي,2024-01-15,496
22763,356,284,1,41,1,23.67,0.15,20.119500000000002,19,1.1195000000000022,مكتمل,نقدي,2024-12-21,19
22764,115,256,1,94,11,331.43,0.0,3645.73,2519,1126.73,مكتمل,بطاقة,2024-04-24,229
22765,402,161,1,41,9,449.6,0.0,4046.4,3267,779.4000000000001,مكتمل,نقدي,2025-02-05,363
22766,395,619,5,55,1,41.01,0.0,41.01,33,8.009999999999998,مكتمل,مدى,2025-01-29,33
22767,513,757,2,84,5,235.31,0.05,1117.7224999999999,1010,107.72249999999985,مكتمل,أبل باي,2025-05-27,202
22768,451,95,2,9,9,48.27,0.2,347.54400000000004,342,5.54400000000004,مكتمل,نقدي,2025-03-26,38
22769,264,356,3,72,4,376.69,0.15,1280.7459999999999,1040,240.74599999999987,مكتمل,تمارا,2024-09-20,260
22770,439,680,1,123,12,628.2,0.0,7538.400000000001,5208,2330.4000000000005,مكتمل,مدى,2025-03-14,434
22771,143,365,4,95,10,259.96,0.05,2469.62,2060,409.6199999999999,مكتمل,مدى,2024-05-22,206
22773,503,767,1,81,8,256.03,0.15,1741.0039999999997,1416,325.0039999999997,مكتمل,نقدي,2025-05-17,177
22774,363,473,2,9,5,404.1,0.2,1616.4,1735,-118.59999999999991,مكتمل,بطاقة,2024-12-28,347
22775,491,800,3,44,3,85.68,0.2,205.63200000000003,204,1.6320000000000334,مكتمل,بطاقة,2025-05-05,68
22776,215,49,1,19,1,11.46,0.1,10.314000000000002,8,2.314000000000002,مكتمل,أبل باي,2024-08-02,8
22777,69,223,3,44,2,224.1,0.15,380.96999999999997,328,52.96999999999997,مكتمل,نقدي,2024-03-09,164
22778,59,91,4,116,1,40.38,0.1,36.342000000000006,28,8.342000000000006,مكتمل,مدى,2024-02-28,28
22779,326,117,1,112,7,368.82,0.05,2452.653,1792,660.6529999999998,مكتمل,أبل باي,2024-11-21,256
22780,420,577,4,36,2,57.62,0.15,97.954,86,11.953999999999994,مكتمل,بطاقة,2025-02-23,43
22781,2,696,1,41,8,666.7,0.0,5333.6,3920,1413.6000000000004,مكتمل,نقدي,2024-01-02,490
22782,329,274,2,17,8,694.9,0.15,4725.32,3992,733.3199999999997,مكتمل,بطاقة,2024-11-24,499
22783,461,24,1,4,13,131.44,0.0,1708.72,1339,369.72,مكتمل,بطاقة,2025-04-05,103
22784,533,375,2,67,3,435.86,0.15,1111.443,1122,-10.557000000000016,مكتمل,تمارا,2025-06-16,374
22785,88,90,3,44,9,227.52,0.1,1842.912,1701,141.91200000000003,مكتمل,بطاقة,2024-03-28,189
22786,466,774,1,63,6,458.59,0.15,2338.8089999999997,1986,352.80899999999974,مكتمل,بطاقة,2025-04-10,331
22787,299,36,1,105,2,597.95,0.0,1195.9,832,363.9000000000001,مكتمل,أبل باي,2024-10-25,416
22788,86,699,2,68,11,83.0,0.0,913.0,638,275.0,مكتمل,مدى,2024-03-26,58
22789,134,487,3,44,7,640.32,0.0,4482.240000000001,3108,1374.2400000000007,مكتمل,مدى,2024-05-13,444
22790,367,192,3,72,8,548.95,0.0,4391.6,3600,791.6000000000004,مكتمل,أبل باي,2025-01-01,450
22791,316,105,2,84,6,512.47,0.2,2459.856,2184,275.8560000000002,مكتمل,بطاقة,2024-11-11,364
22792,305,451,2,68,2,222.35,0.0,444.7,316,128.7,مكتمل,أبل باي,2024-10-31,158
22793,103,419,1,4,7,514.01,0.05,3418.1664999999994,2744,674.1664999999994,مكتمل,بطاقة,2024-04-12,392
22794,13,653,2,2,2,483.7,0.2,773.9200000000001,798,-24.079999999999927,مكتمل,بطاقة,2024-01-13,399
22795,433,720,2,97,12,358.35,0.15,3655.1700000000005,3396,259.1700000000005,مكتمل,أبل باي,2025-03-08,283
22797,412,84,2,64,5,249.35,0.1,1122.075,965,157.07500000000005,مكتمل,نقدي,2025-02-15,193
22798,104,573,4,116,5,539.04,0.05,2560.4399999999996,1945,615.4399999999996,مكتمل,مدى,2024-04-13,389
22799,14,324,1,5,6,165.18,0.0,991.08,684,307.08000000000004,مكتمل,مدى,2024-01-14,114
22800,187,311,1,93,4,512.96,0.0,2051.84,1704,347.84000000000015,مكتمل,مدى,2024-07-05,426
22801,486,603,4,95,2,426.3,0.2,682.08,624,58.08000000000004,مكتمل,نقدي,2025-04-30,312
22802,94,267,2,26,1,89.74,0.0,89.74,75,14.739999999999995,مكتمل,تمارا,2024-04-03,75
22803,355,790,4,98,10,231.43,0.2,1851.4400000000003,2010,-158.55999999999972,مكتمل,بطاقة,2024-12-20,201
22804,45,307,3,72,7,521.81,0.2,2922.136,2898,24.135999999999967,مكتمل,نقدي,2024-02-14,414
22805,494,662,1,66,9,195.26,0.0,1757.34,1233,524.3399999999999,مكتمل,مدى,2025-05-08,137
22806,137,543,4,116,10,436.36,0.0,4363.6,3410,953.6000000000004,مكتمل,بطاقة,2024-05-16,341
22807,328,508,2,68,4,170.48,0.1,613.728,516,97.72799999999995,مكتمل,بطاقة,2024-11-23,129
22809,523,623,3,44,2,89.79,0.05,170.601,130,40.601,مكتمل,نقدي,2025-06-06,65
22812,210,628,3,44,2,304.95,0.1,548.91,530,18.909999999999968,مكتمل,مدى,2024-07-28,265
22813,170,177,1,81,1,284.75,0.0,284.75,246,38.75,مكتمل,أبل باي,2024-06-18,246
22814,254,440,2,67,2,46.03,0.15,78.251,78,0.2510000000000048,مكتمل,نقدي,2024-09-10,39
22815,463,411,3,72,13,310.52,0.05,3834.9219999999996,3237,597.9219999999996,مكتمل,مدى,2025-04-07,249
22817,490,566,1,105,6,26.98,0.0,161.88,126,35.879999999999995,مكتمل,بطاقة,2025-05-04,21
22818,506,270,2,2,3,99.49,0.1,268.623,249,19.62299999999999,مكتمل,مدى,2025-05-20,83
22819,143,696,2,126,10,666.7,0.1,6000.3,4900,1100.3000000000002,مكتمل,بطاقة,2024-05-22,490
22820,499,766,4,98,10,411.81,0.0,4118.1,3090,1028.1000000000004,مكتمل,نقدي,2025-05-13,309
22821,197,36,1,4,1,597.95,0.2,478.36000000000007,416,62.36000000000007,مكتمل,بطاقة,2024-07-15,416
22822,260,411,5,75,5,310.52,0.2,1242.08,1245,-2.9200000000000728,مكتمل,مدى,2024-09-16,249
22823,406,774,3,72,3,458.59,0.1,1238.193,993,245.19299999999998,مكتمل,بطاقة,2025-02-09,331
22824,529,718,4,36,1,59.44,0.0,59.44,46,13.439999999999998,مكتمل,أبل باي,2025-06-12,46
22825,377,524,1,12,5,195.62,0.2,782.48,800,-17.519999999999982,مكتمل,أبل باي,2025-01-11,160
22826,5,138,3,44,5,174.44,0.0,872.2,620,252.20000000000005,مكتمل,أبل باي,2024-01-05,124
22827,64,667,2,111,11,116.83,0.15,1092.3604999999998,1023,69.36049999999977,مكتمل,بطاقة,2024-03-04,93
22828,139,487,3,44,6,640.32,0.15,3265.632,2664,601.6320000000001,مكتمل,مدى,2024-05-18,444
22829,9,799,2,68,7,87.36,0.15,519.7919999999999,504,15.791999999999916,مكتمل,أبل باي,2024-01-09,72
22830,230,698,1,93,2,662.9,0.05,1259.51,952,307.51,مكتمل,أبل باي,2024-08-17,476
22831,515,758,3,72,4,160.41,0.15,545.394,456,89.394,مكتمل,نقدي,2025-05-29,114
22832,511,251,2,97,2,334.05,0.05,634.6949999999999,528,106.69499999999994,مكتمل,مدى,2025-05-25,264
22833,111,662,1,41,2,195.26,0.0,390.52,274,116.51999999999998,مكتمل,أبل باي,2024-04-20,137
22834,232,593,5,38,6,452.36,0.15,2307.0359999999996,2166,141.0359999999996,مكتمل,أبل باي,2024-08-19,361
22835,127,667,4,90,7,116.83,0.0,817.81,651,166.80999999999995,مكتمل,نقدي,2024-05-06,93
22837,291,395,5,75,7,75.84,0.0,530.88,392,138.88,مكتمل,نقدي,2024-10-17,56
22838,167,799,2,126,7,87.36,0.15,519.7919999999999,504,15.791999999999916,مكتمل,مدى,2024-06-15,72
22839,317,581,3,72,7,539.85,0.1,3401.0550000000003,2884,517.0550000000003,مكتمل,أبل باي,2024-11-12,412
22840,464,663,4,54,9,150.6,0.15,1152.09,954,198.08999999999992,مكتمل,بطاقة,2025-04-08,106
22841,15,687,3,72,6,660.6,0.2,3170.8800000000006,2850,320.88000000000056,مكتمل,أبل باي,2024-01-15,475
22842,455,108,3,44,11,47.88,0.15,447.67800000000005,451,-3.321999999999946,مكتمل,بطاقة,2025-03-30,41
22843,70,683,3,72,11,420.31,0.0,4623.41,3223,1400.4099999999999,مكتمل,مدى,2024-03-10,293
22844,122,791,4,116,3,566.72,0.0,1700.16,1473,227.16000000000008,مكتمل,بطاقة,2024-05-01,491
22845,174,158,1,93,6,378.12,0.0,2268.7200000000003,1830,438.72000000000025,مكتمل,بطاقة,2024-06-22,305
22846,357,771,1,105,1,432.96,0.0,432.96,374,58.95999999999998,مكتمل,أبل باي,2024-12-22,374
22847,283,352,1,81,5,165.11,0.15,701.7175000000001,640,61.717500000000086,مكتمل,مدى,2024-10-09,128
22849,7,251,2,64,4,334.05,0.0,1336.2,1056,280.20000000000005,مكتمل,مدى,2024-01-07,264
22850,142,667,1,66,6,116.83,0.15,595.833,558,37.83299999999997,مكتمل,بطاقة,2024-05-21,93
22851,429,527,2,64,12,589.18,0.15,6009.6359999999995,4908,1101.6359999999995,مكتمل,مدى,2025-03-04,409
22852,207,231,5,55,4,495.05,0.0,1980.2,1548,432.20000000000005,مكتمل,مدى,2024-07-25,387
22853,443,529,3,44,5,223.18,0.05,1060.105,930,130.10500000000002,مكتمل,بطاقة,2025-03-18,186
22854,351,770,3,72,4,578.1,0.0,2312.4,1660,652.4000000000001,مكتمل,مدى,2024-12-16,415
22855,315,194,3,44,9,344.28,0.1,2788.6679999999997,2529,259.66799999999967,مكتمل,مدى,2024-11-10,281
22856,46,371,1,81,3,347.07,0.0,1041.21,795,246.21000000000004,مكتمل,مدى,2024-02-15,265
22857,195,299,1,4,1,208.25,0.0,208.25,175,33.25,مكتمل,نقدي,2024-07-13,175
22858,474,442,3,72,9,162.68,0.0,1464.1200000000001,1116,348.1200000000001,مكتمل,بطاقة,2025-04-18,124
22859,293,682,2,126,2,25.86,0.0,51.72,38,13.719999999999999,مكتمل,بطاقة,2024-10-19,19
22860,505,489,5,55,2,39.96,0.0,79.92,56,23.92,مكتمل,بطاقة,2025-05-19,28
22861,349,611,3,72,3,45.01,0.0,135.03,117,18.03,مكتمل,مدى,2024-12-14,39
22862,1,68,1,81,2,50.0,0.15,85.0,318,-233.0,مكتمل,أبل باي,2024-01-01,159
22863,103,338,1,12,6,106.67,0.15,544.0169999999999,534,10.016999999999939,مكتمل,بطاقة,2024-04-12,89
22864,229,743,1,41,4,587.16,0.05,2231.2079999999996,1692,539.2079999999996,مكتمل,بطاقة,2024-08-16,423
22865,189,287,2,2,1,50.0,0.15,42.5,468,-425.5,مكتمل,بطاقة,2024-07-07,468
22866,292,29,1,123,10,195.7,0.0,1957.0,1500,457.0,مكتمل,نقدي,2024-10-18,150
22867,248,378,1,19,6,286.14,0.2,1373.472,1380,-6.52800000000002,مكتمل,مدى,2024-09-04,230
22868,104,258,1,66,10,240.95,0.0,2409.5,1780,629.5,مكتمل,تمارا,2024-04-13,178
22869,536,219,3,72,3,195.96,0.2,470.30400000000003,432,38.30400000000003,مكتمل,أبل باي,2025-06-19,144
22870,240,620,2,17,2,437.16,0.1,786.888,734,52.888000000000034,مكتمل,مدى,2024-08-27,367
22871,33,44,2,64,10,219.28,0.0,2192.8,1760,432.8000000000002,مكتمل,نقدي,2024-02-02,176
22872,274,315,4,90,8,194.57,0.05,1478.732,1160,318.73199999999997,مكتمل,تمارا,2024-09-30,145
22873,276,128,1,81,6,558.87,0.2,2682.5760000000005,2832,-149.42399999999952,مكتمل,نقدي,2024-10-02,472
22874,173,672,4,54,4,544.94,0.1,1961.7840000000003,1660,301.78400000000033,مكتمل,مدى,2024-06-21,415
22875,543,585,5,55,1,568.81,0.2,455.048,406,49.048,مكتمل,نقدي,2025-06-26,406
22876,331,346,1,4,9,366.93,0.0,3302.37,2331,971.3699999999999,مكتمل,مدى,2024-11-26,259
22877,199,279,1,41,6,77.71,0.0,466.26,342,124.25999999999999,مكتمل,بطاقة,2024-07-17,57
22878,390,117,3,72,9,368.82,0.0,3319.38,2304,1015.3800000000001,مكتمل,مدى,2025-01-24,256
22879,62,261,3,72,1,205.53,0.15,174.7005,175,-0.29949999999999477,مكتمل,بطاقة,2024-03-02,175
22880,544,794,2,89,2,380.0,0.0,760.0,612,148.0,مكتمل,مدى,2025-06-27,306
22881,414,488,5,38,6,148.04,0.1,799.416,732,67.41600000000005,مكتمل,مدى,2025-02-17,122
22882,342,523,2,26,9,572.07,0.05,4891.1984999999995,3708,1183.1984999999995,مكتمل,أبل باي,2024-12-07,412
22883,286,700,2,64,6,158.01,0.15,805.8509999999999,756,49.850999999999885,مكتمل,أبل باي,2024-10-12,126
22885,528,403,5,75,4,11.16,0.1,40.176,36,4.176000000000002,مكتمل,بطاقة,2025-06-11,9
22886,13,264,2,97,7,511.9,0.05,3404.1349999999998,2870,534.1349999999998,مكتمل,بطاقة,2024-01-13,410
22887,189,153,5,38,4,491.27,0.2,1572.064,1416,156.06400000000008,مكتمل,بطاقة,2024-07-07,354
22888,311,385,4,95,9,702.19,0.0,6319.710000000001,4383,1936.710000000001,مكتمل,بطاقة,2024-11-06,487
22889,546,480,3,72,6,70.6,0.2,338.88,324,14.879999999999995,مكتمل,تمارا,2025-06-29,54
22890,212,619,2,103,2,41.01,0.0,82.02,66,16.019999999999996,مكتمل,مدى,2024-07-30,33
22891,397,76,1,19,6,60.45,0.15,308.295,294,14.295000000000016,مكتمل,نقدي,2025-01-31,49
22892,425,480,4,98,10,70.6,0.0,706.0,540,166.0,مكتمل,مدى,2025-02-28,54
22893,115,33,1,63,9,432.52,0.0,3892.68,2943,949.6799999999998,مكتمل,بطاقة,2024-04-24,327
22894,93,109,3,44,10,563.97,0.1,5075.7300000000005,4270,805.7300000000005,مكتمل,مدى,2024-04-02,427
22895,274,670,4,116,4,292.07,0.15,993.0379999999999,1000,-6.962000000000103,مكتمل,أبل باي,2024-09-30,250
22897,351,498,3,72,10,304.84,0.0,3048.3999999999996,2350,698.3999999999996,مكتمل,بطاقة,2024-12-16,235
22898,388,619,2,103,9,41.01,0.2,295.272,297,-1.7280000000000086,مكتمل,أبل باي,2025-01-22,33
22899,194,709,3,72,6,236.06,0.1,1274.7240000000002,1182,92.72400000000016,مكتمل,بطاقة,2024-07-12,197
22900,403,376,4,54,9,499.63,0.2,3597.3360000000002,3366,231.33600000000024,مكتمل,أبل باي,2025-02-06,374
22901,287,517,2,64,7,632.2,0.0,4425.400000000001,3486,939.4000000000005,مكتمل,بطاقة,2024-10-13,498
22902,215,432,5,38,4,583.05,0.0,2332.2,1844,488.1999999999998,مكتمل,مدى,2024-08-02,461
22903,311,691,1,4,8,202.46,0.1,1457.712,1360,97.71199999999999,مكتمل,نقدي,2024-11-06,170
22905,119,606,5,55,5,590.36,0.05,2804.21,2055,749.21,مكتمل,بطاقة,2024-04-28,411
22906,154,13,1,81,2,130.76,0.05,248.44399999999996,206,42.44399999999996,مكتمل,نقدي,2024-06-02,103
22907,99,688,2,89,3,106.08,0.0,318.24,240,78.24000000000001,مكتمل,مدى,2024-04-08,80
22908,180,111,1,93,5,329.3,0.0,1646.5,1285,361.5,مكتمل,مدى,2024-06-28,257
22909,333,449,4,95,-7,228.29,0.2,-1278.424,-1176,-102.42399999999998,مسترجع,تمارا,2024-11-28,168
22910,30,52,4,90,1,24.07,0.0,24.07,19,5.07,مكتمل,أبل باي,2024-01-30,19
22911,297,783,5,22,5,632.82,0.0,3164.1000000000004,2250,914.1000000000004,مكتمل,أبل باي,2024-10-23,450
22912,314,60,2,65,9,392.78,0.05,3358.2689999999993,3042,316.2689999999993,مكتمل,مدى,2024-11-09,338
22913,361,23,3,44,9,440.29,0.0,3962.61,3114,848.6100000000001,مكتمل,مدى,2024-12-26,346
22914,470,134,3,44,3,7.41,0.05,21.1185,18,3.118500000000001,مكتمل,أبل باي,2025-04-14,6
22915,486,556,3,44,1,375.48,0.15,319.158,322,-2.8419999999999845,مكتمل,بطاقة,2025-04-30,322
22917,317,37,3,72,4,188.13,0.0,752.52,528,224.51999999999998,مكتمل,بطاقة,2024-11-12,132
22918,221,719,2,17,2,319.0,0.0,638.0,492,146.0,مكتمل,أبل باي,2024-08-08,246
22919,455,563,4,116,9,196.32,0.05,1678.5359999999998,1278,400.53599999999983,مكتمل,نقدي,2025-03-30,142
22920,58,305,1,112,5,31.65,0.1,142.425,115,27.42500000000001,مكتمل,نقدي,2024-02-27,23
22921,101,279,1,105,13,77.71,0.05,959.7184999999998,741,218.71849999999984,مكتمل,مدى,2024-04-10,57
22922,290,676,2,67,3,321.97,0.0,965.9100000000001,738,227.91000000000008,مكتمل,أبل باي,2024-10-16,246
22923,452,492,1,112,8,189.4,0.05,1439.44,1264,175.44000000000005,مكتمل,بطاقة,2025-03-27,158
22924,242,440,2,65,2,46.03,0.05,87.457,78,9.456999999999994,مكتمل,أبل باي,2024-08-29,39
22925,441,636,1,123,8,50.0,0.0,400.0,72,328.0,مكتمل,مدى,2025-03-16,9
22926,377,41,2,17,4,318.69,0.15,1083.546,992,91.54600000000005,مكتمل,نقدي,2025-01-11,248
22927,518,505,3,72,7,66.0,0.05,438.9,399,39.89999999999998,مكتمل,نقدي,2025-06-01,57
22928,136,585,4,95,6,568.81,0.0,3412.8599999999997,2436,976.8599999999997,مكتمل,نقدي,2024-05-15,406
22929,105,232,4,90,5,158.61,0.0,793.0500000000001,610,183.05000000000007,مكتمل,نقدي,2024-04-14,122
22930,40,95,2,26,8,48.27,0.1,347.54400000000004,304,43.54400000000004,مكتمل,أبل باي,2024-02-09,38
22931,200,305,1,81,3,31.65,0.0,94.94999999999999,69,25.94999999999999,مكتمل,مدى,2024-07-18,23
22932,145,331,1,94,10,601.08,0.0,6010.8,4160,1850.8000000000002,مكتمل,بطاقة,2024-05-24,416
22933,470,14,3,44,1,184.54,0.0,184.54,147,37.53999999999999,مكتمل,بطاقة,2025-04-14,147
22934,408,194,2,97,6,344.28,0.0,2065.68,1686,379.67999999999984,مكتمل,أبل باي,2025-02-11,281
22935,301,246,3,44,1,601.62,0.15,511.377,456,55.37700000000001,مكتمل,مدى,2024-10-27,456
22936,144,382,2,111,6,237.11,0.05,1351.527,990,361.52700000000004,مكتمل,نقدي,2024-05-23,165
22937,129,536,4,116,-9,450.77,0.0,-4056.93,-3402,-654.9299999999998,مسترجع,بطاقة,2024-05-08,378
22938,320,553,1,94,6,291.04,0.0,1746.2400000000002,1314,432.24000000000024,مكتمل,أبل باي,2024-11-15,219
22939,438,44,1,19,12,219.28,0.0,2631.36,2112,519.3600000000001,مكتمل,بطاقة,2025-03-13,176
22940,482,703,4,98,6,481.24,0.15,2454.324,2442,12.32400000000007,مكتمل,تمارا,2025-04-26,407
22941,101,228,3,44,13,429.91,0.05,5309.3885,4498,811.3885,مكتمل,مدى,2024-04-10,346
22942,9,606,5,22,8,590.36,0.1,4250.592000000001,3288,962.5920000000006,مكتمل,مدى,2024-01-09,411
22943,299,498,2,2,1,304.84,0.0,304.84,235,69.83999999999997,مكتمل,بطاقة,2024-10-25,235
22944,324,53,3,72,2,561.24,0.1,1010.2320000000001,870,140.23200000000008,مكتمل,تمارا,2024-11-19,435
22945,310,374,4,98,7,303.73,0.0,2126.11,1729,397.1100000000001,مكتمل,نقدي,2024-11-05,247
22946,57,314,3,72,7,531.95,0.05,3537.4675,2639,898.4675000000002,مكتمل,تمارا,2024-02-26,377
22947,353,630,4,54,7,697.99,0.0,4885.93,3472,1413.9300000000003,مكتمل,بطاقة,2024-12-18,496
22948,443,671,2,64,8,143.68,0.15,977.024,856,121.024,مكتمل,بطاقة,2025-03-18,107
22949,454,275,2,103,2,646.03,0.05,1227.4569999999999,978,249.45699999999988,مكتمل,تمارا,2025-03-29,489
22951,138,280,3,44,1,473.25,0.15,402.2625,395,7.262499999999989,مكتمل,بطاقة,2024-05-17,395
22952,147,467,2,89,2,131.14,0.0,262.28,210,52.27999999999997,مكتمل,مدى,2024-05-26,105
22953,268,681,2,111,7,232.44,0.0,1627.08,1169,458.0799999999999,مكتمل,مدى,2024-09-24,167
22954,293,431,5,91,9,133.93,0.0,1205.3700000000001,873,332.3700000000001,مكتمل,مدى,2024-10-19,97
22955,475,586,1,66,2,109.0,0.0,218.0,170,48.0,مكتمل,بطاقة,2025-04-19,85
22956,459,411,5,38,13,310.52,0.0,4036.7599999999998,3237,799.7599999999998,مكتمل,بطاقة,2025-04-03,249
22957,467,165,4,95,7,394.51,0.0,2761.5699999999997,2254,507.5699999999997,مكتمل,أبل باي,2025-04-11,322
22958,511,647,1,105,8,537.76,0.2,3441.664,3392,49.664000000000215,مكتمل,نقدي,2025-05-25,424
22959,120,481,1,66,10,186.87,0.2,1494.96,1340,154.96000000000004,مكتمل,مدى,2024-04-29,134
22960,457,680,1,5,13,628.2,0.2,6533.280000000001,5642,891.2800000000007,مكتمل,مدى,2025-04-01,434
22961,469,696,2,17,13,666.7,0.2,6933.68,6370,563.6800000000003,مكتمل,أبل باي,2025-04-13,490
22962,426,400,1,105,11,119.88,0.0,1318.6799999999998,1034,284.67999999999984,مكتمل,أبل باي,2025-03-01,94
22963,193,53,4,98,2,561.24,0.0,1122.48,870,252.48000000000002,مكتمل,نقدي,2024-07-11,435
22964,168,261,5,91,2,205.53,0.1,369.954,350,19.954000000000008,مكتمل,بطاقة,2024-06-16,175
22965,250,637,2,68,2,512.0,0.1,921.6,766,155.60000000000002,مكتمل,مدى,2024-09-06,383
22966,430,799,2,9,1,87.36,0.15,74.256,72,2.2560000000000002,مكتمل,بطاقة,2025-03-05,72
22967,371,706,3,72,9,574.96,0.1,4657.176,3672,985.1760000000004,مكتمل,أبل باي,2025-01-05,408
22968,311,306,1,12,8,470.39,0.15,3198.652,3232,-33.347999999999956,مكتمل,تمارا,2024-11-06,404
22969,432,492,3,44,5,189.4,0.0,947.0,790,157.0,مكتمل,نقدي,2025-03-07,158
22970,400,788,3,44,6,353.32,0.0,2119.92,1530,589.9200000000001,مكتمل,مدى,2025-02-03,255
22971,361,169,4,116,4,533.91,0.1,1922.076,1628,294.076,مكتمل,نقدي,2024-12-26,407
22972,385,425,5,91,9,341.45,0.15,2612.0924999999997,2394,218.09249999999975,مكتمل,نقدي,2025-01-19,266
22973,351,400,2,126,7,119.88,0.0,839.16,658,181.15999999999997,مكتمل,نقدي,2024-12-16,94
22974,475,254,5,55,6,277.55,0.15,1415.505,1410,5.505000000000109,مكتمل,بطاقة,2025-04-19,235
22975,146,284,1,112,10,23.67,0.0,236.70000000000002,190,46.70000000000002,مكتمل,مدى,2024-05-25,19
22976,290,246,2,17,7,601.62,0.15,3579.639,3192,387.6390000000001,مكتمل,تمارا,2024-10-16,456
22977,337,591,2,89,10,69.42,0.1,624.7800000000001,510,114.78000000000009,مكتمل,تمارا,2024-12-02,51
22978,10,346,1,63,1,366.93,0.0,366.93,259,107.93,مكتمل,أبل باي,2024-01-10,259
22979,234,569,4,116,7,118.8,0.1,748.44,623,125.44000000000005,مكتمل,مدى,2024-08-21,89
22980,95,105,1,19,3,512.47,0.0,1537.41,1092,445.4100000000001,مكتمل,بطاقة,2024-04-04,364
22981,192,365,2,89,6,259.96,0.2,1247.808,1236,11.807999999999993,مكتمل,بطاقة,2024-07-10,206
22982,198,72,4,98,4,467.77,0.05,1777.5259999999998,1320,457.52599999999984,مكتمل,أبل باي,2024-07-16,330
22984,135,287,1,81,6,50.0,0.15,255.0,2808,-2553.0,مكتمل,بطاقة,2024-05-14,468
22985,38,594,1,93,4,291.64,0.0,1166.56,996,170.55999999999995,مكتمل,نقدي,2024-02-07,249
22987,196,626,3,72,2,354.02,0.0,708.04,590,118.03999999999996,مكتمل,بطاقة,2024-07-14,295
22988,473,382,5,75,2,237.11,0.05,450.509,330,120.50900000000001,مكتمل,أبل باي,2025-04-17,165
22991,255,162,3,44,7,414.4,0.0,2900.7999999999997,2058,842.7999999999997,مكتمل,نقدي,2024-09-11,294
22992,156,787,4,98,6,154.38,0.0,926.28,672,254.27999999999997,مكتمل,أبل باي,2024-06-04,112
22993,469,706,4,36,11,574.96,0.05,6008.332,4488,1520.3320000000003,مكتمل,نقدي,2025-04-13,408
22994,411,648,1,81,10,495.11,0.15,4208.435,3440,768.4350000000004,مكتمل,بطاقة,2025-02-14,344
22995,148,299,3,72,7,208.25,0.15,1239.0874999999999,1225,14.087499999999864,مكتمل,نقدي,2024-05-27,175
22996,466,211,3,44,10,438.28,0.0,4382.799999999999,3050,1332.7999999999993,مكتمل,بطاقة,2025-04-10,305
22997,66,547,1,112,12,283.02,0.1,3056.616,2868,188.61599999999999,مكتمل,بطاقة,2024-03-06,239
22998,121,234,2,2,5,61.98,0.15,263.41499999999996,220,43.414999999999964,مكتمل,أبل باي,2024-04-30,44
22999,98,156,1,4,11,398.88,0.1,3948.9120000000003,3806,142.91200000000026,مكتمل,مدى,2024-04-07,346
23000,313,563,4,95,9,196.32,0.0,1766.8799999999999,1278,488.8799999999999,مكتمل,بطاقة,2024-11-08,142
23001,8,365,1,81,2,259.96,0.0,519.92,412,107.91999999999996,مكتمل,بطاقة,2024-01-08,206
23003,4,450,1,19,5,136.26,0.1,613.17,495,118.16999999999996,مكتمل,بطاقة,2024-01-04,99
23004,52,779,3,72,9,573.47,0.15,4387.0455,4131,256.0455000000002,مكتمل,مدى,2024-02-21,459
23005,225,97,2,97,4,69.51,0.0,278.04,192,86.04000000000002,مكتمل,بطاقة,2024-08-12,48
23006,232,92,5,55,7,92.55,0.1,583.065,483,100.06500000000005,مكتمل,مدى,2024-08-19,69
23008,507,658,3,72,9,298.15,0.0,2683.35,1908,775.3499999999999,مكتمل,نقدي,2025-05-21,212
23009,512,615,2,67,5,58.65,0.0,293.25,225,68.25,مكتمل,نقدي,2025-05-26,45
23010,543,560,2,67,1,479.17,0.0,479.17,394,85.17000000000002,مكتمل,أبل باي,2025-06-26,394
23011,363,350,3,44,5,463.44,0.0,2317.2,1860,457.1999999999998,مكتمل,بطاقة,2024-12-28,372
23012,310,309,1,66,8,326.39,0.0,2611.12,2072,539.1199999999999,مكتمل,أبل باي,2024-11-05,259
23013,115,693,5,55,2,396.56,0.0,793.12,584,209.12,مكتمل,أبل باي,2024-04-24,292
23014,480,574,2,126,9,603.35,0.0,5430.150000000001,4032,1398.1500000000005,مكتمل,بطاقة,2025-04-24,448
23015,53,272,3,44,2,455.53,0.0,911.06,746,165.05999999999995,مكتمل,مدى,2024-02-22,373
23016,237,578,4,54,1,478.59,0.0,478.59,388,90.58999999999997,مكتمل,تمارا,2024-08-24,388
23017,507,339,1,105,6,634.56,0.0,3807.3599999999997,2916,891.3599999999997,مكتمل,نقدي,2025-05-21,486
